File                                sources  ra_min      ra_max      dec_min     dec_max
GaiaSource_515084-515176.csv.fapec  520859   279.846968  284.061503  20.107785   22.668194
GaiaSource_515177-515288.csv.fapec  506806   278.439869  283.356975  20.745295   23.638316
GaiaSource_515289-515386.csv.fapec  511301   279.844892  285.465161  22.027169   24.621358
GaiaSource_515387-515471.csv.fapec  511895   281.959183  286.872415  23.321401   25.940768
GaiaSource_515472-515583.csv.fapec  512312   281.251533  285.467044  23.971239   27.272328
GaiaSource_515584-515740.csv.fapec  510598   276.330062  281.243134  22.026831   25.942056
GaiaSource_515741-515911.csv.fapec  511245   275.627335  283.356414  23.978392   27.275800
GaiaSource_515912-516082.csv.fapec  512989   278.441170  284.058925  25.950108   29.309998
GaiaSource_516083-516513.csv.fapec  515734   255.944727  281.952450  9.600532    29.989796
GaiaSource_516514-517081.csv.fapec  519775   253.129416  262.957954  12.026222   18.510792
GaiaSource_517082-517446.csv.fapec  510507   257.345647  269.291100  14.477890   19.469718
GaiaSource_517447-517863.csv.fapec  512589   258.757277  269.996113  16.967689   22.020941
GaiaSource_517864-518434.csv.fapec  512729   250.325226  267.181968  14.483014   24.618912
GaiaSource_518435-519247.csv.fapec  520475   247.507447  260.850692  16.963564   24.613852
GaiaSource_519248-519942.csv.fapec  517310   253.142374  264.366824  20.747147   27.268443
GaiaSource_519943-520394.csv.fapec  511575   255.942371  272.805972  19.476933   29.995096
GaiaSource_520395-520696.csv.fapec  507989   268.603301  275.623208  22.026755   26.943250
GaiaSource_520697-521112.csv.fapec  511374   264.383095  273.162108  22.028213   28.624127
GaiaSource_521113-521421.csv.fapec  511423   267.196923  278.435772  24.626666   29.996348
GaiaSource_521422-521692.csv.fapec  514543   274.221870  281.244996  27.281515   31.732932
GaiaSource_521693-522063.csv.fapec  512400   270.005147  279.489976  27.283103   32.795047
GaiaSource_522064-522550.csv.fapec  515791   261.569806  278.433193  24.630328   35.679004
GaiaSource_522551-523221.csv.fapec  517659   258.762926  269.995072  27.281778   34.397998
GaiaSource_523222-523751.csv.fapec  516541   262.977355  275.611513  30.010851   37.912619
GaiaSource_523752-524427.csv.fapec  518382   0.001899    273.513222  -89.988887  41.802874
GaiaSource_524428-525308.csv.fapec  517063   0.000230    89.999287   -87.798600  -78.651811
GaiaSource_525309-526199.csv.fapec  516414   43.580149   90.001107   -84.140537  -74.243040
GaiaSource_526200-527232.csv.fapec  519109   0.000258    66.965144   -84.138704  -72.391773
GaiaSource_527233-528422.csv.fapec  520243   18.006095   90.000219   -78.272462  -66.469435
GaiaSource_528423-528606.csv.fapec  522395   72.013848   90.000144   -77.176793  -73.313875
GaiaSource_528607-528723.csv.fapec  517192   73.637785   90.000293   -75.328903  -72.388847
GaiaSource_528724-528763.csv.fapec  524070   82.502421   89.999086   -73.125271  -71.277511
GaiaSource_528764-528815.csv.fapec  520304   75.003672   84.703707   -73.859210  -70.909253
GaiaSource_528816-528849.csv.fapec  527187   75.607884   82.939346   -72.387088  -70.907318
GaiaSource_528850-528870.csv.fapec  536071   77.648823   83.073601   -71.646632  -70.165323
GaiaSource_528871-528887.csv.fapec  514979   76.156744   79.997782   -71.276566  -69.795267
GaiaSource_528888-528971.csv.fapec  527705   65.480311   78.542225   -75.340708  -69.423665
GaiaSource_528972-529167.csv.fapec  519947   60.046164   75.595735   -73.861944  -69.439145
GaiaSource_529168-529216.csv.fapec  517724   69.237080   76.281588   -71.646122  -69.426043
GaiaSource_529217-529234.csv.fapec  516262   73.335210   76.906335   -70.720264  -69.424747
GaiaSource_529235-529246.csv.fapec  513216   73.929496   77.142388   -69.793642  -68.866823
GaiaSource_529247-529270.csv.fapec  515846   70.722836   75.129934   -70.163643  -68.495132
GaiaSource_529271-529377.csv.fapec  521703   64.293707   73.845758   -70.904008  -67.194677
GaiaSource_529378-529437.csv.fapec  503492   66.006849   90.001630   -72.387394  -66.447899
GaiaSource_529438-529452.csv.fapec  516849   83.073802   87.476039   -71.645294  -70.165929
GaiaSource_529453-529464.csv.fapec  512911   83.209672   86.667216   -70.905749  -69.795694
GaiaSource_529465-529485.csv.fapec  537080   83.335098   90.001710   -70.899377  -69.423430
GaiaSource_529486-529515.csv.fapec  533541   83.572426   90.000763   -70.163087  -68.680627
GaiaSource_529516-529538.csv.fapec  500976   81.511631   86.894747   -70.905539  -67.938276
GaiaSource_529539-529547.csv.fapec  530629   80.000493   83.333160   -70.535057  -69.794338
GaiaSource_529548-529556.csv.fapec  569747   80.182805   83.511814   -70.164678  -69.423030
GaiaSource_529557-529566.csv.fapec  532376   80.357659   83.570310   -69.793504  -68.866191
GaiaSource_529567-529575.csv.fapec  538695   78.546952   81.390056   -70.163532  -68.679817
GaiaSource_529576-529584.csv.fapec  526758   77.143492   80.442040   -69.792689  -68.679604
GaiaSource_529585-529596.csv.fapec  543167   77.586820   80.688549   -69.235792  -68.307683
GaiaSource_529597-529615.csv.fapec  508291   77.799068   83.792516   -69.420623  -67.937344
GaiaSource_529616-529648.csv.fapec  519947   78.002344   83.997539   -68.678612  -67.191541
GaiaSource_529649-529696.csv.fapec  521871   78.392627   90.002225   -69.421440  -66.444575
GaiaSource_529697-529734.csv.fapec  520198   84.002530   90.000251   -68.492622  -66.444129
GaiaSource_529735-529791.csv.fapec  518011   84.376126   89.999933   -67.561889  -64.950569
GaiaSource_529792-529822.csv.fapec  520576   81.292604   84.373995   -67.932706  -65.884538
GaiaSource_529823-529870.csv.fapec  515119   78.755910   84.544364   -67.188341  -64.950874
GaiaSource_529871-529921.csv.fapec  495872   76.461244   84.705029   -69.421709  -63.455162
GaiaSource_529922-529933.csv.fapec  537596   74.484217   77.585615   -69.235618  -68.122710
GaiaSource_529934-529952.csv.fapec  511286   73.849599   77.995805   -68.678913  -67.191094
GaiaSource_529953-529979.csv.fapec  519273   72.005224   75.481447   -68.492543  -66.817295
GaiaSource_529980-530011.csv.fapec  520813   72.862851   78.749465   -67.933547  -66.072340
GaiaSource_530012-530057.csv.fapec  520827   70.247427   77.534157   -67.933707  -64.951161
GaiaSource_530058-530195.csv.fapec  519173   67.520505   79.253204   -67.373431  -63.452115
GaiaSource_530196-530460.csv.fapec  521545   57.656033   79.998983   -72.378781  -60.443729
GaiaSource_530461-531931.csv.fapec  524583   45.033165   71.995502   -71.636612  -58.546042
GaiaSource_531932-532692.csv.fapec  521258   0.000063    67.748605   -78.281269  -54.358360
GaiaSource_532693-532720.csv.fapec  518436   8.182815    16.359468   -74.600760  -73.128864
GaiaSource_532721-532732.csv.fapec  530460   11.740395   15.647693   -73.680488  -72.758342
GaiaSource_532733-532878.csv.fapec  520538   13.404817   29.971054   -75.332505  -70.913311
GaiaSource_532879-533020.csv.fapec  516090   0.000416    27.678849   -75.324437  -69.434068
GaiaSource_533021-533074.csv.fapec  526316   0.000741    13.402443   -74.579657  -72.388818
GaiaSource_533075-533135.csv.fapec  518704   0.001481    14.997689   -73.848396  -70.914820
GaiaSource_533136-533286.csv.fapec  523252   0.000041    20.757484   -73.118037  -69.427953
GaiaSource_533287-534680.csv.fapec  525386   0.000142    44.970753   -72.372905  -60.444083
GaiaSource_534681-536599.csv.fapec  533557   0.000198    47.640793   -70.159094  -54.361257
GaiaSource_536600-538835.csv.fapec  537293   32.752165   59.980130   -65.680267  -48.152314
GaiaSource_538836-540697.csv.fapec  535723   30.010866   90.000489   -66.442496  -41.816553
GaiaSource_540698-540804.csv.fapec  518928   83.484371   90.000329   -65.694988  -61.952284
GaiaSource_540805-541066.csv.fapec  521219   80.002550   90.000022   -64.569093  -58.924735
GaiaSource_541067-542174.csv.fapec  521763   72.023161   90.000186   -63.445537  -52.225856
GaiaSource_542175-543911.csv.fapec  530421   60.013911   85.116369   -60.430297  -48.143699
GaiaSource_543912-545536.csv.fapec  529830   64.298616   90.000079   -54.330439  -41.815487
GaiaSource_545537-546921.csv.fapec  527808   74.502366   89.999987   -48.131083  -35.693401
GaiaSource_546922-548657.csv.fapec  529562   67.512699   84.370326   -46.555460  -32.804940
GaiaSource_548658-551055.csv.fapec  536833   48.843788   81.555529   -54.309823  -30.010697
GaiaSource_551056-553777.csv.fapec  545853   45.008593   73.113586   -45.771305  -30.015523
GaiaSource_553778-556045.csv.fapec  539501   56.257034   78.727660   -35.679529  -24.626741
GaiaSource_556046-558249.csv.fapec  540319   0.000103    73.119998   -66.424059  -19.476975
GaiaSource_558250-560858.csv.fapec  545381   0.000035    359.999958  -60.424804  -45.014885
GaiaSource_560859-563991.csv.fapec  557431   15.520595   44.995303   -54.321976  -35.702217
GaiaSource_563992-567098.csv.fapec  561099   0.000000    39.367847   -54.320663  -30.015256
GaiaSource_567099-570398.csv.fapec  554813   0.000067    29.509362   -48.130449  -30.017877
GaiaSource_570399-574043.csv.fapec  556369   11.271374   50.596935   -41.789774  -19.485900
GaiaSource_574044-577144.csv.fapec  556629   33.762115   56.235376   -37.145268  -22.034191
GaiaSource_577145-580138.csv.fapec  550737   39.380032   67.496977   -29.982930  -14.496561
GaiaSource_580139-583797.csv.fapec  554698   26.735840   61.859336   -29.980297  -9.603430
GaiaSource_583798-587647.csv.fapec  555509   22.514101   56.222680   -23.305923  -6.000588
GaiaSource_587648-590065.csv.fapec  530136   33.779658   180.000068  -89.992879  -0.013620
GaiaSource_590066-590595.csv.fapec  512337   90.000272   179.999765  -87.071402  -81.224049
GaiaSource_590596-591022.csv.fapec  510680   120.012560  180.000343  -84.144806  -78.291995
GaiaSource_591023-591341.csv.fapec  509549   151.786169  180.004232  -81.218120  -76.086745
GaiaSource_591342-591700.csv.fapec  510247   135.014040  165.771464  -81.216310  -75.343799
GaiaSource_591701-592140.csv.fapec  510206   90.000045   161.972683  -84.127450  -72.388473
GaiaSource_592141-592752.csv.fapec  511388   90.000088   134.972516  -81.213619  -74.607049
GaiaSource_592753-593174.csv.fapec  510425   108.034987  147.261898  -78.277640  -72.391487
GaiaSource_593175-593448.csv.fapec  509146   123.123011  149.986032  -75.332389  -69.426782
GaiaSource_593449-593784.csv.fapec  511313   120.016363  141.419608  -74.041858  -68.309961
GaiaSource_593785-594023.csv.fapec  509394   128.600987  179.999977  -78.283145  -66.447111
GaiaSource_594024-594204.csv.fapec  508221   162.015972  179.999937  -76.808104  -72.389898
GaiaSource_594205-594331.csv.fapec  507539   168.270878  179.999969  -74.600196  -70.915417
GaiaSource_594332-594444.csv.fapec  508692   158.591037  173.072608  -75.330608  -69.425051
GaiaSource_594445-594613.csv.fapec  508816   150.007151  164.994188  -74.602604  -70.908296
GaiaSource_594614-594744.csv.fapec  509458   151.203130  166.152962  -72.385407  -69.423198
GaiaSource_594745-594837.csv.fapec  507104   156.669610  167.138485  -70.905544  -67.936968
GaiaSource_594838-594930.csv.fapec  508271   154.300368  161.994254  -70.158767  -67.191360
GaiaSource_594931-595013.csv.fapec  505722   156.779728  180.000050  -72.383553  -66.445998
GaiaSource_595014-595074.csv.fapec  506703   171.512285  180.000288  -70.902186  -67.936547
GaiaSource_595075-595145.csv.fapec  513230   167.145932  173.789094  -70.534273  -67.936137
GaiaSource_595146-595197.csv.fapec  515126   168.000087  173.995620  -68.860745  -66.632609
GaiaSource_595198-595238.csv.fapec  511685   168.573138  180.001427  -69.421615  -66.447562
GaiaSource_595239-595274.csv.fapec  505984   174.002122  180.000082  -68.305237  -66.445041
GaiaSource_595275-595304.csv.fapec  506638   175.039503  180.000126  -67.187545  -65.698637
GaiaSource_595305-595341.csv.fapec  513147   171.294414  177.270863  -67.932156  -64.949353
GaiaSource_595342-595379.csv.fapec  517757   168.752072  174.373579  -67.187427  -65.697093
GaiaSource_595380-595415.csv.fapec  514600   169.092641  174.704011  -66.440835  -64.574260
GaiaSource_595416-595466.csv.fapec  512420   164.489455  173.475994  -69.420921  -63.451901
GaiaSource_595467-595527.csv.fapec  509335   162.001257  168.383849  -68.678877  -66.446904
GaiaSource_595528-595575.csv.fapec  511807   163.126174  168.746742  -67.560569  -65.325956
GaiaSource_595576-595634.csv.fapec  511661   157.505193  165.220154  -67.932115  -64.950083
GaiaSource_595635-595679.csv.fapec  513296   158.188076  164.115295  -66.441836  -64.200946
GaiaSource_595680-595720.csv.fapec  512287   158.825331  169.086030  -66.440706  -63.451283
GaiaSource_595721-595760.csv.fapec  516184   164.120503  169.407595  -65.880926  -64.199651
GaiaSource_595761-595797.csv.fapec  512472   164.575698  169.998789  -64.946055  -63.261739
GaiaSource_595798-595836.csv.fapec  508476   165.001264  169.446996  -64.196415  -62.320720
GaiaSource_595837-595868.csv.fapec  513832   162.003095  166.798582  -64.947359  -61.947489
GaiaSource_595869-595898.csv.fapec  513146   160.001202  163.970444  -64.197623  -62.322059
GaiaSource_595899-595924.csv.fapec  523648   160.674998  165.693789  -63.446869  -61.943953
GaiaSource_595925-595944.csv.fapec  513630   161.525474  165.786364  -62.695086  -61.191996
GaiaSource_595945-595964.csv.fapec  501753   161.054625  163.843490  -62.131318  -60.813909
GaiaSource_595965-596108.csv.fapec  510435   143.350506  162.909685  -72.385666  -60.440305
GaiaSource_596109-596253.csv.fapec  510038   141.434843  155.996353  -70.159226  -66.445460
GaiaSource_596254-596342.csv.fapec  516102   150.005030  157.496622  -68.674123  -65.509832
GaiaSource_596343-596436.csv.fapec  509080   146.259813  154.955494  -67.933039  -64.948584
GaiaSource_596437-596548.csv.fapec  510984   138.006731  153.524572  -69.418409  -63.449550
GaiaSource_596549-596713.csv.fapec  515059   135.009288  146.243729  -67.932335  -64.203002
GaiaSource_596714-596816.csv.fapec  516619   137.650470  149.358421  -66.439529  -63.451614
GaiaSource_596817-596894.csv.fapec  511378   141.439354  149.995582  -64.946679  -61.946949
GaiaSource_596895-596977.csv.fapec  510338   140.006430  146.838687  -64.193499  -61.190157
GaiaSource_596978-597037.csv.fapec  509399   143.083225  158.821921  -66.441473  -60.436264
GaiaSource_597038-597080.csv.fapec  509411   153.919780  159.998741  -64.947617  -63.073677
GaiaSource_597081-597115.csv.fapec  510085   155.000532  159.039175  -64.195272  -62.320902
GaiaSource_597116-597162.csv.fapec  513017   150.001720  157.196739  -64.943975  -61.944948
GaiaSource_597163-597201.csv.fapec  517175   150.212683  155.997570  -63.448004  -61.944457
GaiaSource_597202-597233.csv.fapec  514289   151.580879  156.314045  -62.694273  -61.190965
GaiaSource_597234-597263.csv.fapec  515895   152.309490  160.538073  -63.446893  -60.435849
GaiaSource_597264-597290.csv.fapec  503577   156.318887  161.049993  -62.693882  -61.190945
GaiaSource_597291-597317.csv.fapec  515775   156.471154  161.537049  -61.942206  -60.435174
GaiaSource_597318-597343.csv.fapec  509386   159.232582  161.997622  -61.564929  -59.678577
GaiaSource_597344-597370.csv.fapec  511229   157.502974  160.240319  -61.187929  -59.299560
GaiaSource_597371-597399.csv.fapec  515911   154.619312  159.394467  -61.942098  -58.921251
GaiaSource_597400-597434.csv.fapec  518793   153.002971  156.666065  -61.189027  -59.300338
GaiaSource_597435-597472.csv.fapec  516709   153.821570  158.569506  -60.432247  -58.163495
GaiaSource_597473-597523.csv.fapec  513403   148.382285  156.973436  -63.446198  -57.404294
GaiaSource_597524-597568.csv.fapec  513519   146.847688  151.762030  -62.695827  -60.435733
GaiaSource_597569-597601.csv.fapec  518136   149.622341  152.997531  -61.754054  -59.682434
GaiaSource_597602-597646.csv.fapec  508757   145.385406  151.462648  -61.938744  -58.922580
GaiaSource_597647-597696.csv.fapec  511894   144.002923  148.692389  -61.188586  -58.922108
GaiaSource_597697-597745.csv.fapec  514732   145.720853  149.997287  -60.242001  -58.162340
GaiaSource_597746-597798.csv.fapec  520812   146.515522  154.283287  -60.434180  -57.401393
